Acc_x (mg),Acc_y (mg),Acc_z (mg),Gyro_x(rad/s),Gyro_y(rad/s),Gyro_z(rad/s),dt(s),Roll(degree),Pitch(degree),Yaw(degree)
82.72328,541.997616,863.265107,-0.366996,-0.112599,-0.110492,0.00245,32.809716,-4.669404,117.549721
87.72572,543.469277,864.738179,-0.36669,-0.106538,-0.108913,0.00245,32.751519,-4.671644,117.533859
93.765251,541.710251,866.894702,-0.365163,-0.10471,-0.108014,0.00245,32.693016,-4.675598,117.518285
95.595412,539.481911,867.311964,-0.363941,-0.103608,-0.108696,0.00245,32.63435,-4.679959,117.502742
93.948267,541.632598,870.698806,-0.363788,-0.097277,-0.108937,0.002425,32.576561,-4.682923,117.487782
89.067838,544.639739,874.975798,-0.362719,-0.086495,-0.108761,0.00245,32.518715,-4.682973,117.473469
81.686188,543.182201,883.59445,-0.359207,-0.079813,-0.107821,0.00245,32.459839,-4.679881,117.459891
76.805759,540.136379,888.832848,-0.358138,-0.079681,-0.106378,0.00245,32.399777,-4.675347,117.4466
71.193265,535.295573,894.778133,-0.352334,-0.078575,-0.101727,0.002425,32.339119,-4.669315,117.434232
66.800878,530.641043,902.333633,-0.346378,-0.076422,-0.098869,0.00245,32.276635,-4.661849,117.422398
61.859444,527.914872,905.140567,-0.336756,-0.08152,-0.097868,0.00245,32.214703,-4.653589,117.410364
59.602245,531.942716,910.408894,-0.326218,-0.085804,-0.096991,0.00245,32.154855,-4.645156,117.398062
56.429966,534.79662,915.339215,-0.313237,-0.091137,-0.09432,0.00245,32.097151,-4.636558,117.385653
55.636896,538.547165,913.775121,-0.299186,-0.095768,-0.089288,0.002425,32.043392,-4.628677,117.373505
51.610542,539.658698,909.837545,-0.285747,-0.102183,-0.084675,0.002475,31.991795,-4.620814,117.361069
50.329429,542.260151,903.555007,-0.271543,-0.106769,-0.076495,0.002425,31.944945,-4.613762,117.34937
47.645193,543.184654,896.941805,-0.263296,-0.111833,-0.065604,0.002475,31.899883,-4.607505,117.338234
45.937042,535.621059,890.718853,-0.255965,-0.116907,-0.055343,0.00245,31.855436,-4.602202,117.328127
45.326989,529.447048,888.45616,-0.248635,-0.119915,-0.043185,0.002425,31.811274,-4.597994,117.319434
49.780381,523.975501,886.671533,-0.241915,-0.127349,-0.032223,0.00245,31.76666,-4.597027,117.311489
60.700342,518.807509,884.394155,-0.236722,-0.135835,-0.024801,0.00245,31.721974,-4.601102,117.303873
76.195705,510.996177,883.501938,-0.234889,-0.148377,-0.026174,0.00245,31.675912,-4.611489,117.295312
92.667155,503.114438,881.841275,-0.234584,-0.163424,-0.034252,0.002425,31.628811,-4.628186,117.28493
109.992679,501.475705,886.156484,-0.233668,-0.173261,-0.045815,0.00245,31.580797,-4.650584,117.272402
119.814544,503.439459,891.943259,-0.229086,-0.171354,-0.057289,0.00245,31.533449,-4.674642,117.25866
123.352855,504.553349,896.27748,-0.219617,-0.16546,-0.069711,0.00245,31.487421,-4.697902,117.243883
121.400683,502.297148,896.813529,-0.213203,-0.166896,-0.084323,0.00245,31.442006,-4.719575,117.227294
118.716447,499.777579,890.457763,-0.20633,-0.171234,-0.097263,0.002425,31.39857,-4.740029,117.208999
116.459248,500.702082,883.844561,-0.199916,-0.172229,-0.107065,0.00245,31.357327,-4.759373,117.189139
114.263055,501.850229,877.346475,-0.197319,-0.165624,-0.116497,0.00245,31.318065,-4.776641,117.168509
109.138604,506.913171,869.38548,-0.196708,-0.156806,-0.123997,0.00245,31.281786,-4.790766,117.147388
103.587116,511.24805,864.261445,-0.198236,-0.150706,-0.12994,0.002425,31.247849,-4.801935,117.126041
95.595412,513.069291,856.229386,-0.20129,-0.149126,-0.133334,0.002475,31.214893,-4.81037,117.103785
84.004392,516.085745,848.97895,-0.207705,-0.144184,-0.132332,0.00245,31.18354,-4.814634,117.082053
75.402635,522.588817,842.358309,-0.216563,-0.144777,-0.129804,0.00245,31.154021,-4.816437,117.060325
72.230356,531.897972,832.322869,-0.22817,-0.150231,-0.125279,0.00245,31.127329,-4.818287,117.038371
71.193265,544.457021,829.002473,-0.240846,-0.155912,-0.121121,0.002425,31.103388,-4.820633,117.016374
74.609566,552.35043,827.407504,-0.258256,-0.1644,-0.116366,0.00245,31.079194,-4.825432,116.993904
74.304539,558.231144,829.852049,-0.275819,-0.171331,-0.111561,0.00245,31.053814,-4.83117,116.971403
73.450464,560.811613,838.352571,-0.28315,-0.169585,-0.103621,0.00245,31.026637,-4.836774,116.950046
67.593948,556.835356,846.756428,-0.287426,-0.163405,-0.093858,0.002425,30.996799,-4.84026,116.930709
64.604685,554.430343,849.262723,-0.28987,-0.157449,-0.081794,0.00245,30.965119,-4.843024,116.913152
64.909712,549.36288,850.831242,-0.291855,-0.147096,-0.070424,0.00245,30.931542,-4.845479,116.897845
70.034163,549.886505,855.277662,-0.296743,-0.129352,-0.057791,0.00245,30.896608,-4.848238,116.885391
76.378721,548.372491,863.068475,-0.302546,-0.112573,-0.047738,0.002425,30.859598,-4.851485,116.875593
84.553441,538.719494,875.905672,-0.301783,-0.091497,-0.035265,0.00245,30.81748,-4.855548,116.869115
84.614446,527.534689,886.190453,-0.296284,-0.06941,-0.027104,0.00245,30.771507,-4.857466,116.865595
89.860908,518.670656,898.335446,-0.288496,-0.052678,-0.022866,0.002475,30.722,-4.859146,116.864118
93.338214,513.969157,903.686796,-0.280248,-0.04319,-0.022523,0.002425,30.672681,-4.860698,116.863549
96.571498,508.466926,907.910422,-0.271696,-0.032626,-0.022084,0.00245,30.622204,-4.86197,116.863938
98.035627,498.009432,914.292831,-0.264212,-0.024784,-0.025422,0.00245,30.569271,-4.862498,116.864779
103.465105,488.216182,916.507433,-0.254591,-0.023266,-0.030556,0.00245,30.515045,-4.864225,116.865331
104.014153,480.020627,915.650419,-0.244511,-0.02717,-0.036648,0.00245,30.4605,-4.866298,116.865017
106.393363,476.355637,904.827714,-0.236264,-0.032206,-0.046614,0.002425,30.408487,-4.86938,116.863091
107.979502,471.87015,894.564494,-0.228322,-0.035308,-0.056126,0.00245,30.357871,-4.87298,116.859707
109.077599,469.975953,883.405194,-0.227253,-0.033652,-0.064523,0.00245,30.308896,-4.876479,116.855297
109.443631,466.273691,879.153145,-0.23153,-0.040577,-0.074461,0.00245,30.259334,-4.880406,116.849195
113.103953,466.522182,874.887824,-0.239929,-0.067662,-0.090069,0.00245,30.209921,-4.88778,116.839183
119.570522,468.888321,871.745801,-0.250467,-0.10095,-0.109328,0.002425,30.161265,-4.899902,116.824507
128.721327,470.777148,870.371654,-0.259478,-0.124025,-0.129329,0.00245,30.112339,-4.916293,116.805515
131.771596,469.496941,872.891127,-0.266198,-0.130834,-0.149123,0.00245,30.062253,-4.932951,116.783674
134.699854,470.112245,878.549608,-0.269405,-0.128714,-0.168861,0.00245,30.011515,-4.948606,116.759613
134.211811,471.558306,883.337705,-0.273529,-0.117726,-0.187618,0.002425,29.960719,-4.961221,116.734312
129.941435,473.669462,890.098966,-0.27307,-0.104062,-0.205748,0.002475,29.909133,-4.969165,116.707216
121.888726,476.533721,899.793947,-0.269405,-0.09448,-0.221854,0.002425,29.858631,-4.972048,116.679432
111.883846,482.367562,905.109901,-0.264823,-0.092556,-0.234736,0.002475,29.809194,-4.970277,116.649499
103.648121,492.149894,907.216344,-0.254133,-0.090519,-0.247436,0.00245,29.764409,-4.964746,116.61823
91.569058,502.817855,902.073857,-0.244664,-0.087702,-0.257442,0.002425,29.725316,-4.954601,116.585925
80.100049,503.573684,894.042552,-0.237028,-0.087468,-0.261779,0.00245,29.688608,-4.940716,116.552621
73.938507,503.150491,888.366469,-0.235348,-0.084023,-0.261756,0.00245,29.653071,-4.924714,116.51947
71.071254,506.734526,883.504952,-0.235806,-0.082037,-0.260192,0.00245,29.619372,-4.907846,116.486476
71.498292,509.232822,889.417101,-0.236722,-0.077066,-0.254633,0.002425,29.585751,-4.890987,116.454833
76.92777,506.214957,899.612271,-0.234431,-0.073644,-0.251164,0.00245,29.549826,-4.875464,116.423709
83.394339,505.1599,904.377685,-0.229391,-0.070364,-0.249767,0.00245,29.513755,-4.861651,116.393046
87.054661,502.730697,907.254272,-0.223893,-0.068484,-0.250424,0.00245,29.477554,-4.848754,116.362501
92.789165,506.3105,911.226954,-0.218853,-0.068776,-0.255199,0.002425,29.443007,-4.837405,116.331614
92.118106,513.296351,920.447444,-0.212286,-0.064449,-0.258263,0.00245,29.409734,-4.82476,116.300265
86.200586,515.509446,928.109868,-0.202054,-0.055906,-0.259239,0.00245,29.377486,-4.809118,116.269411
76.805759,516.738451,932.220446,-0.18617,-0.050753,-0.256462,0.00245,29.347291,-4.79023,116.239254
64.299658,515.532322,935.759868,-0.169218,-0.04427,-0.251334,0.002425,29.318961,-4.767389,116.210522
54.172767,514.507194,933.451616,-0.151044,-0.035754,-0.241493,0.00245,29.292967,-4.741174,116.183263
44.716935,520.828414,926.537679,-0.134397,-0.029858,-0.225835,0.00245,29.271925,-4.712666,116.158095
40.690581,526.22202,916.899734,-0.11775,-0.035487,-0.210527,0.002475,29.255866,-4.684769,116.133931
44.167887,532.390564,901.553421,-0.111947,-0.058923,-0.196886,0.00245,29.244876,-4.662149,116.109738
52.220595,536.986261,884.898286,-0.113321,-0.088493,-0.18986,0.002425,29.237888,-4.646454,116.084312
62.652513,532.026475,880.664593,-0.120652,-0.107753,-0.181985,0.00245,29.229103,-4.637014,116.058326
71.986335,522.150396,884.300969,-0.127066,-0.11708,-0.176329,0.00245,29.216226,-4.632086,116.032653
79.917033,513.065541,890.441379,-0.131037,-0.119044,-0.171299,0.00245,29.199404,-4.630215,116.007733
86.627623,502.23785,901.875157,-0.128594,-0.111363,-0.167929,0.00245,29.178249,-4.629615,115.984127
89.799902,494.805002,907.651111,-0.123554,-0.098864,-0.16437,0.00245,29.154925,-4.628686,115.962039
93.643241,491.319988,914.227699,-0.116223,-0.085431,-0.162788,0.002425,29.130943,-4.627355,115.941427
96.02245,489.483309,920.188326,-0.109503,-0.077229,-0.164315,0.00245,29.106444,-4.6255,115.92107
98.889702,479.719331,919.339407,-0.100187,-0.079465,-0.17284,0.00245,29.080938,-4.624393,115.899703
101.756955,477.573726,913.259336,-0.093009,-0.090698,-0.178455,0.002425,29.05714,-4.625409,115.87708
103.343094,479.97704,898.471098,-0.09026,-0.100858,-0.189309,0.0025,29.036379,-4.627658,115.851424
102.977062,484.070577,887.964277,-0.090871,-0.110099,-0.198065,0.0024,29.019116,-4.630713,115.824907
103.282089,484.843254,879.05967,-0.097743,-0.117818,-0.206621,0.002475,29.002224,-4.634349,115.795821
104.014153,486.187183,872.795487,-0.10431,-0.12218,-0.216115,0.002425,28.98631,-4.638322,115.765754
102.916057,487.699129,871.959553,-0.112252,-0.118136,-0.223324,0.002475,28.969629,-4.640873,115.734396
99.255735,488.979336,869.440081,-0.118667,-0.107601,-0.227441,0.00245,28.953066,-4.640784,115.703495
97.059541,492.553962,871.030433,-0.124165,-0.098403,-0.229206,0.002425,28.936742,-4.638739,115.673242
95.22938,498.354763,874.082844,-0.129052,-0.088296,-0.232168,0.00245,28.920732,-4.63446,115.642902
91.02001,502.175715,873.287195,-0.13623,-0.080349,-0.235952,0.00245,28.904984,-4.627623,115.612532
88.274768,503.54478,877.86925,-0.14295,-0.073425,-0.23872,0.00245,28.888026,-4.618804,115.582311
84.309419,508.147547,886.029506,-0.150891,-0.071032,-0.242237,0.002425,28.87029,-4.608138,115.552117
77.720839,507.087505,898.563707,-0.156847,-0.067254,-0.242292,0.00245,28.849336,-4.594656,115.522034
70.33919,506.610385,910.482699,-0.155015,-0.059302,-0.238074,0.00245,28.826732,-4.578076,115.493153
62.469497,504.12998,919.989337,-0.148142,-0.048822,-0.233263,0.00245,28.803024,-4.558097,115.465729
55.819912,502.497179,927.752289,-0.140048,-0.042948,-0.224199,0.00245,28.778876,-4.536007,115.439932
51.24451,499.789363,931.816747,-0.131801,-0.035726,-0.214191,0.00245,28.754558,-4.51242,115.415947
48.987311,496.284487,935.004986,-0.120499,-0.020745,-0.200481,0.002425,28.730537,-4.487511,115.394982
45.815032,495.875417,939.420627,-0.108892,-0.004995,-0.187375,0.00245,28.707116,-4.460546,115.376522
44.289898,495.324876,946.309524,-0.095452,0.00865,-0.171311,0.00245,28.684354,-4.432613,115.361037
43.740849,495.525179,952.935903,-0.079569,0.015569,-0.156668,0.00245,28.662889,-4.404739,115.347877
44.960957,493.891529,954.557884,-0.060784,0.022156,-0.141946,0.002475,28.643205,-4.377399,115.336898
47.035139,493.285073,951.533238,-0.041846,0.029032,-0.125117,0.00245,28.626459,-4.351317,115.328544
46.120059,492.922027,946.936498,-0.024283,0.039547,-0.107748,0.002425,28.612657,-4.325199,115.323053
40.324549,495.296165,940.28734,-0.009011,0.053744,-0.089359,0.00245,28.602308,-4.29687,115.320601
29.526598,495.221991,934.191831,0.003513,0.060955,-0.069941,0.00245,28.594392,-4.265902,115.320964
18.97267,498.599889,924.33175,0.013134,0.053633,-0.048756,0.00245,28.590035,-4.234258,115.323272
12.445095,499.353457,913.104207,0.017411,0.034574,-0.029696,0.002425,28.588101,-4.204542,115.32648
15.80039,497.207851,907.024136,0.016341,-0.001208,-0.014245,0.00245,28.586363,-4.181373,115.329196
30.990727,495.909192,903.210526,0.009316,-0.057397,-0.00609,0.00245,28.584073,-4.170512,115.329119
54.538799,494.73817,902.058612,0.00168,-0.11199,-0.002737,0.00245,28.580818,-4.173973,115.325791
70.583211,495.17228,903.41365,-0.001222,-0.14252,-0.005662,0.00245,28.577265,-4.185918,115.32005
74.975598,490.666466,903.923345,-0.000153,-0.151258,-0.007868,0.00245,28.572637,-4.20012,115.313544
74.792582,484.07303,901.311632,0.003207,-0.154278,-0.011714,0.002425,28.567165,-4.214276,115.306536
76.1347,479.313355,893.553201,0.007483,-0.15506,-0.017074,0.00245,28.562172,-4.228869,115.298752
78.391898,474.748612,879.887701,0.006414,-0.156835,-0.016863,0.00245,28.557849,-4.244674,115.290816
87.420693,474.590005,868.007583,0.00168,-0.161769,-0.019903,0.002475,28.554689,-4.264117,115.28195
100.23182,476.548292,856.185351,-0.009927,-0.17867,-0.028102,0.0024,28.552646,-4.288922,115.271062
115.056125,479.399839,852.843875,-0.027643,-0.191647,-0.038989,0.002475,28.54947,-4.319816,115.257496
124.816984,476.062788,851.309246,-0.044595,-0.19854,-0.054411,0.00245,28.543496,-4.353456,115.241742
127.135188,475.564956,853.698918,-0.059104,-0.199376,-0.073588,0.00245,28.535198,-4.386405,115.223597
125.366032,476.824837,861.952359,-0.070558,-0.195951,-0.090197,0.00245,28.524552,-4.416751,115.203695
118.960469,477.762806,869.441027,-0.081555,-0.188258,-0.106275,0.00245,28.511652,-4.44259,115.182387
110.053685,475.947496,880.920828,-0.089496,-0.168921,-0.116486,0.002425,28.495606,-4.461977,115.161504
98.218643,472.435471,893.757175,-0.090718,-0.145322,-0.121461,0.00245,28.476338,-4.47408,115.141595
90.287945,469.87807,903.05777,-0.088122,-0.127702,-0.122348,0.00245,28.455378,-4.481211,115.122917
83.760371,468.41093,907.977175,-0.085984,-0.11943,-0.124173,0.00245,28.433686,-4.485037,115.104647
82.113226,469.544585,910.624187,-0.083082,-0.112609,-0.123828,0.002425,28.412568,-4.487428,115.087062
82.418253,472.304549,911.146209,-0.079416,-0.104038,-0.122915,0.00245,28.392568,-4.488891,115.069914
80.22206,470.474458,916.544432,-0.075751,-0.089153,-0.120836,0.00245,28.371814,-4.487885,115.054112
77.110786,472.697059,922.830545,-0.072086,-0.07459,-0.118048,0.00245,28.351305,-4.484171,115.039642
69.851147,473.487627,929.344726,-0.064297,-0.059529,-0.114045,0.00245,28.33118,-4.476537,115.02672
64.848707,476.353201,931.019415,-0.053606,-0.047632,-0.108587,0.00245,28.313092,-4.466263,115.015215
59.114202,476.037974,934.767797,-0.043374,-0.039074,-0.100933,0.002425,28.295904,-4.453755,115.005376
53.86774,471.185306,933.817596,-0.031919,-0.035019,-0.092138,0.002475,28.278919,-4.439738,114.99678
50.512445,473.168729,932.841603,-0.022145,-0.029416,-0.083922,0.00245,28.264048,-4.424686,114.989607
45.998048,478.929903,934.192874,-0.012065,-0.028193,-0.073752,0.00245,28.251948,-4.408806,114.98366
44.411908,481.204459,934.914349,-0.003971,-0.036222,-0.062929,0.00245,28.241499,-4.394212,114.978474
51.976574,483.745108,931.562613,0.002902,-0.062926,-0.057427,0.00245,28.233316,-4.385678,114.972097
61.005368,487.221369,927.427749,0.005956,-0.097493,-0.055182,0.002425,28.227322,-4.384332,114.963665
72.169351,485.264203,921.078571,0.010538,-0.120877,-0.055803,0.00245,28.222472,-4.389419,114.95348
79.306979,481.408705,917.479852,0.014203,-0.128844,-0.055947,0.00245,28.217668,-4.397755,114.942785
83.394339,481.928563,916.599209,0.018174,-0.117377,-0.052002,0.00245,28.213622,-4.406166,114.933322
82.601269,482.957265,914.083407,0.024894,-0.100215,-0.046251,0.00245,28.211041,-4.412597,114.925665
78.879941,483.248301,910.705318,0.029934,-0.080674,-0.039942,0.002425,28.20959,-4.415889,114.920104
75.829673,484.28651,906.813205,0.03589,-0.067378,-0.035098,0.00245,28.209721,-4.417005,114.915905
73.999512,489.994782,902.512584,0.040319,-0.055858,-0.030043,0.00245,28.212569,-4.416488,114.91293
72.413372,493.193841,896.620857,0.041999,-0.045998,-0.024593,0.002425,28.217284,-4.414705,114.911169
76.317716,491.095959,893.810348,0.041388,-0.038669,-0.022403,0.00245,28.22169,-4.413477,114.910165
79.917033,489.698375,893.357226,0.037112,-0.032853,-0.022451,0.0025,28.225139,-4.412665,114.909561
82.052221,485.54017,896.392228,0.036196,-0.026173,-0.024179,0.002425,28.2268,-4.411618,114.909322
85.2245,484.562109,901.363684,0.035737,-0.018355,-0.024071,0.00245,28.227339,-4.41049,114.909694
86.627623,486.892484,906.923143,0.038334,-0.006657,-0.027131,0.00245,28.228027,-4.408008,114.91048
83.211323,488.683139,909.974897,0.041083,0.006066,-0.028539,0.002425,28.229074,-4.402801,114.911921
78.208882,491.331001,914.982213,0.044748,0.0234,-0.026199,0.00245,28.230517,-4.393905,114.914823
71.620303,494.385015,916.387796,0.049483,0.03806,-0.021819,0.00245,28.233121,-4.381463,114.919197
62.896535,494.659203,913.883008,0.055286,0.046012,-0.017601,0.00245,28.236885,-4.365753,114.924593
56.734993,499.480147,904.549373,0.058646,0.039641,-0.012507,0.00245,28.243783,-4.349456,114.929994
53.684724,504.9675,889.16861,0.058493,0.021655,-0.008725,0.002425,28.254492,-4.335019,114.93433
53.623719,505.83176,876.400506,0.053606,0.002919,-0.00308,0.00245,28.266773,-4.32343,114.938004
57.101025,502.671286,867.701285,0.041846,-0.015232,0.002075,0.00245,28.277902,-4.315744,114.941076
60.883358,499.561549,866.533276,0.028407,-0.02372,0.006829,0.00245,28.286412,-4.310713,114.944228
64.177648,493.290313,879.913013,0.016036,-0.019744,0.015291,0.00245,28.289191,-4.306655,114.948987
67.227916,482.366616,893.893371,0.009774,-0.028922,0.020982,0.00245,28.2859,-4.304942,114.954229
75.768668,472.55304,906.880887,0.005956,-0.041531,0.022574,0.002425,28.277539,-4.30739,114.959128
83.150317,467.924207,916.19692,0.007483,-0.050084,0.022921,0.00245,28.266815,-4.313077,114.963741
92.606149,465.168011,921.001962,0.014356,-0.056565,0.020459,0.00245,28.255728,-4.322213,114.967722
100.536847,465.37471,916.91482,0.019549,-0.058528,0.01545,0.002475,28.2461,-4.333803,114.970927
107.735481,466.601358,912.753602,0.023061,-0.062952,0.004216,0.00245,28.238099,-4.347408,114.972346
114.141044,466.893805,906.430779,0.023825,-0.070482,-0.009159,0.002425,28.231412,-4.363106,114.971542
119.20449,466.397288,900.800159,0.022298,-0.073667,-0.024338,0.00245,28.225372,-4.379913,114.968577
116.276232,469.204879,899.516184,0.019549,-0.07074,-0.039495,0.00245,28.220081,-4.394344,114.963851
109.748658,469.9,899.491241,0.016952,-0.062755,-0.050799,0.00245,28.214721,-4.404917,114.958239
